from_stop_id,from_trip_id,to_stop_id,to_trip_id,transfer_type
NSR:Quay:12446,RUT:ServiceJourney:bd78ec1670c06d6458985851e16bf14c,NSR:Quay:12432,RUT:ServiceJourney:3926368b6f6de5ef85e8e3ae358410e4,1
NSR:Quay:7787,RUT:ServiceJourney:e9764965b37e6829a766a93bbaa6fd2a,NSR:Quay:7786,RUT:ServiceJourney:04ef0194596ccd637d886056bb1b7740,1
NSR:Quay:6143,RUT:ServiceJourney:dc4afba6e924d532f71fc484d9bce7d3,NSR:Quay:6143,RUT:ServiceJourney:4c109c58ac539de4b7f094e519b9ee5c,1
NSR:Quay:10100,RUT:ServiceJourney:b23e78dcbbaf04d26311f60dc378cf3a,NSR:Quay:10102,RUT:ServiceJourney:acae2cd58cbcfda97f6acdf8dee4b793,1
NSR:Quay:6817,RUT:ServiceJourney:49bb04da13c5ce2f976d390f8fbbad54,NSR:Quay:6816,RUT:ServiceJourney:47fadbc0b6bce3e7911d741c7873b64d,1
NSR:Quay:10097,RUT:ServiceJourney:5cd9eb74a3e9c2ec0827faccd8c50d5d,NSR:Quay:10098,RUT:ServiceJourney:825577290d00ec21cdbcd4da4379eed4,1
NSR:Quay:10100,RUT:ServiceJourney:343b2a9374bc04ddcf3f80860ceb1e6f,NSR:Quay:10102,RUT:ServiceJourney:1cac619e0209fcc77efbdc2538b915cb,1
NSR:Quay:8913,RUT:ServiceJourney:1825445759f1137051f7dfa88daceef0,NSR:Quay:8913,RUT:ServiceJourney:95acdcc270b936a16bf9616671f1670f,1
NSR:Quay:6812,RUT:ServiceJourney:c000e3fb424ff1f9273075c90fb96b98,NSR:Quay:6813,RUT:ServiceJourney:c6d48ef4d377d10adc6ebe32fb5a9de9,1
NSR:Quay:10098,RUT:ServiceJourney:9f6339be4445dd5b17ea5286f7469899,NSR:Quay:10102,RUT:ServiceJourney:0386d872e730437020c47cb6d32151ce,1
NSR:Quay:6812,RUT:ServiceJourney:e6d3d6d85ab518631d34edac5d45da19,NSR:Quay:6814,RUT:ServiceJourney:d38f53dc85c5a8423bae78c67b407ea0,1
NSR:Quay:10098,RUT:ServiceJourney:3c35d2d8b23eb2cd85a9d4bc793ffd78,NSR:Quay:10102,RUT:ServiceJourney:25ade2bb00c91a48639d11eca441aa23,1
NSR:Quay:10100,RUT:ServiceJourney:4992c5dccc868b1823ac97dadc6bd610,NSR:Quay:10102,RUT:ServiceJourney:70addaf6ae452ebed6b72e3425c87814,1
NSR:Quay:6812,RUT:ServiceJourney:e6d3d6d85ab518631d34edac5d45da19,NSR:Quay:6812,RUT:ServiceJourney:dd2c75143fa9db2c86eb0792b7a7df4a,1
NSR:Quay:7786,RUT:ServiceJourney:59ccf4bafd3e0263afc6c9d0ba9ae49d,NSR:Quay:7787,RUT:ServiceJourney:60b70cbd7b0b3a1a3782059a7ba05e24,1
NSR:Quay:10098,RUT:ServiceJourney:fab940eaa956fc55754a3e8788abc97b,NSR:Quay:10100,RUT:ServiceJourney:0b70a6ce6173d14f13dff9077202b38e,1
NSR:Quay:6813,RUT:ServiceJourney:07559341841729647c1dcc187f0159c5,NSR:Quay:6812,RUT:ServiceJourney:0c714236dede1791abe7f5a5352a5809,1
NSR:Quay:10102,RUT:ServiceJourney:239761025a4f1b6b34e68bcba03d3d2c,NSR:Quay:10100,RUT:ServiceJourney:f0a01f62639c99fddb080159b9d28f86,1
NSR:Quay:6817,RUT:ServiceJourney:f10347785b6c73eb96619bfb53e5f8d9,NSR:Quay:6812,RUT:ServiceJourney:aba90441de5fa0334f7adf9c5ff2bf0f,1
NSR:Quay:12580,RUT:ServiceJourney:191185fa7bbbaca0e528f6296610fe97,NSR:Quay:12580,RUT:ServiceJourney:bb4756884903392a5532f8167ab18dd8,1
NSR:Quay:10222,RUT:ServiceJourney:3356ccd003285362c875d75351750a4b,NSR:Quay:10226,RUT:ServiceJourney:6c650697dde6dd8b7d1835609a5d9852,1
NSR:Quay:10100,RUT:ServiceJourney:da7ceecaeeae764bbf3f866d76b93866,NSR:Quay:10102,RUT:ServiceJourney:fec47a6726b1ae54a51b12d2605b3b39,1
NSR:Quay:6143,RUT:ServiceJourney:2898a45c51af437bf7f95e292bf9db7c,NSR:Quay:6143,RUT:ServiceJourney:ea3204788b29e99e17c7101b37399adb,1
NSR:Quay:10097,RUT:ServiceJourney:8ce94733f8574aa91f121ba61d8e1886,NSR:Quay:10100,RUT:ServiceJourney:e32e058dccc8c8733b47fba249789fb0,1
NSR:Quay:7787,RUT:ServiceJourney:118af6e1d4ec64308a1aef9610135434,NSR:Quay:7787,RUT:ServiceJourney:62d446f08d0cce14bccd94add9d35ed6,1
NSR:Quay:6817,RUT:ServiceJourney:630bf6825c4428ae18053fa0f629a0d1,NSR:Quay:6812,RUT:ServiceJourney:39ab7a021f299cd051895de641b26975,1
NSR:Quay:12446,RUT:ServiceJourney:22d547044df6d581c9727d15d95eccd0,NSR:Quay:12432,RUT:ServiceJourney:802afe9bdebc2ed10e2ae61fba5eba52,1
NSR:Quay:10098,RUT:ServiceJourney:e835ec72cd10f68527b7bea7db9d1365,NSR:Quay:10100,RUT:ServiceJourney:1a85b038ff1494a387e5af9a9bb6e70f,1
NSR:Quay:6814,RUT:ServiceJourney:5fde739accf1e4eb56f6fbe29b5a4758,NSR:Quay:6817,RUT:ServiceJourney:1d0660973448423f231864d1e53e3fe0,1
NSR:Quay:10226,RUT:ServiceJourney:22abab3e0bb16d8746be87bf302d5d75,NSR:Quay:10221,RUT:ServiceJourney:1eb0c836a9aa169fa6e1b1a10c86025b,1
NSR:Quay:8252,RUT:ServiceJourney:dee99eb71e61377d56c39a9c2a006964,NSR:Quay:8252,RUT:ServiceJourney:c52f93d8568fe00c0e84393b8cdfa70b,1
NSR:Quay:10098,RUT:ServiceJourney:5c2d442bda0d3fd650172ef7f0f7d26a,NSR:Quay:10100,RUT:ServiceJourney:1b6210763aa9de5128148b38627fab12,1
NSR:Quay:7266,RUT:ServiceJourney:88e1e9208f5cc5a5f90e1d28f58c340e,NSR:Quay:7261,RUT:ServiceJourney:0a592c9c202718385ad4bbc2d98008cd,1
NSR:Quay:6814,RUT:ServiceJourney:0a3a985d190fc2c24b3701de27fbc8b8,NSR:Quay:6812,RUT:ServiceJourney:6fbdc274f6e9a203ef3c410649051f12,1
NSR:Quay:10100,RUT:ServiceJourney:da7ceecaeeae764bbf3f866d76b93866,NSR:Quay:10098,RUT:ServiceJourney:9bc4d2ba8ab5dfdef4a75f5f3b2dffa6,1
NSR:Quay:10102,RUT:ServiceJourney:09b743eef51ed6ce63965799f0333aa6,NSR:Quay:10097,RUT:ServiceJourney:c2081acb22776941dcd36c2c9161f317,1
NSR:Quay:6143,RUT:ServiceJourney:83cc23251c07ca58f704e2ebe0608dff,NSR:Quay:6144,RUT:ServiceJourney:b32ccc6a10658f674b41eab9be1d573a,1
NSR:Quay:7787,RUT:ServiceJourney:04b9157697b5522f59be099248db1267,NSR:Quay:7787,RUT:ServiceJourney:fa27137d7ec7329470bf847a5fd2b66f,1
NSR:Quay:10100,RUT:ServiceJourney:6d477a89dab28e3c5d068acc5f3b5819,NSR:Quay:10098,RUT:ServiceJourney:2ce28721489d316e6ee6a39e102ca762,1
NSR:Quay:8250,RUT:ServiceJourney:fe6fbbfca8403f8a3b0dab0278ea34eb,NSR:Quay:8250,RUT:ServiceJourney:230083065a859d8c3ec29722c7943b22,1
NSR:Quay:10098,RUT:ServiceJourney:3da78e87dc13ebf46971a5ac90206e91,NSR:Quay:10097,RUT:ServiceJourney:a1fb6bc1e38fe7bead395ea7eba4d2eb,1
NSR:Quay:6817,RUT:ServiceJourney:7c5812b061c49453f1aac58875aa92b1,NSR:Quay:6813,RUT:ServiceJourney:8cba6ef7e62ace3cc3f2626ae15bb82b,1
NSR:Quay:6816,RUT:ServiceJourney:23f9b1dd358e50f362cff9fe925b587c,NSR:Quay:6814,RUT:ServiceJourney:cd6866041c0c3d05d5e3db54fb169294,1
NSR:Quay:6812,RUT:ServiceJourney:ad7ed32240f68af4aacea3ac7d77b106,NSR:Quay:6816,RUT:ServiceJourney:8825675f427995266eb3e161f6268188,1
NSR:Quay:10221,RUT:ServiceJourney:b5916a45f0546d8725cb32f392100402,NSR:Quay:10226,RUT:ServiceJourney:f733967f635fc9b5191c77c6c2250e7a,1
NSR:Quay:6812,RUT:ServiceJourney:f68a46aa564d2f9b3e2a8d2030acdb57,NSR:Quay:6814,RUT:ServiceJourney:b33a897ab347f0f7f3f1e0549dac7030,1
NSR:Quay:6813,RUT:ServiceJourney:c6d48ef4d377d10adc6ebe32fb5a9de9,NSR:Quay:6817,RUT:ServiceJourney:eb4348b65f89f1a55cf6b0e739c769f2,1
NSR:Quay:12446,RUT:ServiceJourney:bdee602de3e5406eb19794da2a6e9cad,NSR:Quay:12432,RUT:ServiceJourney:f161f583797948235eb240061047447d,1
NSR:Quay:10097,RUT:ServiceJourney:5dad824f020060db5f6d554568a19168,NSR:Quay:10098,RUT:ServiceJourney:ab12956ae77be3f5aa49f86eb2706c6c,1
NSR:Quay:7786,RUT:ServiceJourney:609b4012c31f7916ca6cc9f2fcd67fd0,NSR:Quay:7786,RUT:ServiceJourney:2ae29c8361c9e4663e53e539a07dd364,1
NSR:Quay:25812,RUT:ServiceJourney:4cf97543ec7ad4a59ffd701aa9a59d45,NSR:Quay:25812,RUT:ServiceJourney:0c3c7b8512bad933e5dd1f63027b5d13,1
NSR:Quay:6817,RUT:ServiceJourney:61caa7bd931dcba041e7388f35508f2d,NSR:Quay:6816,RUT:ServiceJourney:78de2fb91290d7288b2ef45a20d01a9d,1
NSR:Quay:10102,RUT:ServiceJourney:ab4300416930aaa0d530c6d3a66edd94,NSR:Quay:10097,RUT:ServiceJourney:02a5c3ced207064e1298a83a1d510475,1
NSR:Quay:10100,RUT:ServiceJourney:1d2f08a5329964af4b3774a2bf1f6aeb,NSR:Quay:10097,RUT:ServiceJourney:7fba726babc58ef669b02665a90d3ef8,1
NSR:Quay:10221,RUT:ServiceJourney:4264d59c6eb2f8c1f89ac3ac998c698c,NSR:Quay:10226,RUT:ServiceJourney:2fe91648dfa3357ca6fc92566a7a1f40,1
NSR:Quay:10097,RUT:ServiceJourney:e56d91c5219a1b4fc1d275116c89d9e5,NSR:Quay:10098,RUT:ServiceJourney:856bfce31f9674c69d5ab3156097c714,1
NSR:Quay:6816,RUT:ServiceJourney:1f795fa5e9925d1008f45d04e751dc53,NSR:Quay:6812,RUT:ServiceJourney:e396a200a57b6fecda79a719c125a703,1
NSR:Quay:6813,RUT:ServiceJourney:b4eabd6a3792e1f81289a7dc024fe7df,NSR:Quay:6816,RUT:ServiceJourney:1fc2e26f8ca0f95c58a39748c8139728,1
NSR:Quay:7787,RUT:ServiceJourney:c0836e6b5bb2a40521ffffb0e2464f34,NSR:Quay:7786,RUT:ServiceJourney:b0299aea4ba151c560ce6f54f1a5b078,1
NSR:Quay:7786,RUT:ServiceJourney:f10165c4ed6fded156ced79901873e14,NSR:Quay:7787,RUT:ServiceJourney:1103187b86a411bae4b199644598add2,1
NSR:Quay:10100,RUT:ServiceJourney:a457aabc86f62b64f203c54efbf846aa,NSR:Quay:10098,RUT:ServiceJourney:33c084ed5f984745cd7b66416cf87812,1
NSR:Quay:10097,RUT:ServiceJourney:be9511ae8de8bf5a663675f0df26695d,NSR:Quay:10102,RUT:ServiceJourney:25ade2bb00c91a48639d11eca441aa23,1
NSR:Quay:8250,RUT:ServiceJourney:b5ad6f4116d023d0c623e82362f1359f,NSR:Quay:8250,RUT:ServiceJourney:ee6ee58e46d8abae5c97446e380ec8bf,1
NSR:Quay:10226,RUT:ServiceJourney:18acdd21dcb2956251b38e2030b367cf,NSR:Quay:10221,RUT:ServiceJourney:e3f0282f843823bc263c51f5946d357e,1
NSR:Quay:10097,RUT:ServiceJourney:7dec5e84ddd1e171eeb8f0562a74b82d,NSR:Quay:10098,RUT:ServiceJourney:fd82c4fee99369ca7b63f79443b81f8b,1
NSR:Quay:10226,RUT:ServiceJourney:d34a638ba055fc045eb3d56a63eb168d,NSR:Quay:10221,RUT:ServiceJourney:1f61401aa2f2562d9fc1fa7acf6ae75e,1
NSR:Quay:6812,RUT:ServiceJourney:45dfeb2ded2d93f530da797f59747b7c,NSR:Quay:6816,RUT:ServiceJourney:58bc4360818e3327f428f96b7f15aa1d,1
NSR:Quay:12581,RUT:ServiceJourney:798e627f088b15e2747db4d7af57616b,NSR:Quay:12580,RUT:ServiceJourney:7a7d8cd84b1302ae2295df27a93eea4d,1
NSR:Quay:6816,RUT:ServiceJourney:bde2fc3d898e21368f6a01ef90bfd7b4,NSR:Quay:6812,RUT:ServiceJourney:ff089ba16c8ecaf6b1314d46e5ac7642,1
NSR:Quay:6143,RUT:ServiceJourney:3e78f69fa67708a86de6f0e2b260cd19,NSR:Quay:6144,RUT:ServiceJourney:fa36c666320a3e054497025cb2a43a34,1
NSR:Quay:7787,RUT:ServiceJourney:748e418f05c46d6a7e9722e4d1d2333f,NSR:Quay:7786,RUT:ServiceJourney:464a4e9e79c6b8bac2bbd4031dfabff8,1
NSR:Quay:10098,RUT:ServiceJourney:c8fb56b348bd095151bbd72aab7ca5e9,NSR:Quay:10100,RUT:ServiceJourney:d02e12840bdf91bb987e7bba5c58be57,1
NSR:Quay:10100,RUT:ServiceJourney:938d8f207bc3fc78c182007a49d86e47,NSR:Quay:10102,RUT:ServiceJourney:858da7c8f4eab0d213f89e76be2cceb6,1
NSR:Quay:6817,RUT:ServiceJourney:630bf6825c4428ae18053fa0f629a0d1,NSR:Quay:6813,RUT:ServiceJourney:2515c9a5f414ed532423b4ddb36573a8,1
NSR:Quay:10102,RUT:ServiceJourney:e0758ee152f4561832ce627869a10e55,NSR:Quay:10098,RUT:ServiceJourney:4a40b4fefa646e92504fd7c1e5ff9643,1
NSR:Quay:8250,RUT:ServiceJourney:69770b139afe4ba9c0ab87de8de9c5ad,NSR:Quay:8250,RUT:ServiceJourney:abb26aee59ef0d1a9d80f3593187a5ed,1
NSR:Quay:10100,RUT:ServiceJourney:ede9d7a863157d9e3314d3755a42bdf8,NSR:Quay:10098,RUT:ServiceJourney:0fb0e3d6968eca3c3daca87204233d82,1
NSR:Quay:5654,RUT:ServiceJourney:862aaedcc8fd9c3d9f3a6ce5b4043138,NSR:Quay:5651,RUT:ServiceJourney:60e1535de43d21b5d10683d2f5ff7cbf,1
NSR:Quay:10102,RUT:ServiceJourney:ee1f69f69fe2452d10079d1d6c6de1be,NSR:Quay:10100,RUT:ServiceJourney:2d93e0cd206785aabc805b2e45fb5f77,1
NSR:Quay:5653,RUT:ServiceJourney:131c0efcf3e47ba704cd354a192c8db1,NSR:Quay:5651,RUT:ServiceJourney:4f21b2b36cffc92e1f9fed3af4c02248,1
NSR:Quay:7786,RUT:ServiceJourney:4e0b841aba985f56cb71b7c0bb28c494,NSR:Quay:7786,RUT:ServiceJourney:ef1bcf5535fab13cffdc30d659b0b928,1
NSR:Quay:7787,RUT:ServiceJourney:3b73c7b4d3b1fb399ca973e3ba43d4ee,NSR:Quay:7786,RUT:ServiceJourney:464c65c4c4eca7a8752a31a782769ca5,1
NSR:Quay:7786,RUT:ServiceJourney:f3af29dc06a99a59335e48dbea31f685,NSR:Quay:7786,RUT:ServiceJourney:d9f3989648e7ff6e2ead5914e3560a9b,1
NSR:Quay:5653,RUT:ServiceJourney:b26cb5f8f9765e78d50f1a988ba6360f,NSR:Quay:5652,RUT:ServiceJourney:178aa3a139348f3355bd1b3d5d41ec4a,1
NSR:Quay:10098,RUT:ServiceJourney:3a7b5ffc28b636aca44611ee09d49310,NSR:Quay:10102,RUT:ServiceJourney:e2bef90312b97d5d1a396e30cd1d6d9b,1
NSR:Quay:10097,RUT:ServiceJourney:54302c33ec5f79600b83e7628c6a15a5,NSR:Quay:10100,RUT:ServiceJourney:99dfce8f5869ae724e7cc4c890a9baf9,1
NSR:Quay:10100,RUT:ServiceJourney:fddf17034a0f269119b1822e1aa3fbc0,NSR:Quay:10102,RUT:ServiceJourney:6cc83f87e0d0aaa09be47ad5573da12b,1
NSR:Quay:6813,RUT:ServiceJourney:f622c66235d1d559f2455454fd04f3ed,NSR:Quay:6812,RUT:ServiceJourney:8ebcec1373534116f1672d6928ca1e63,1
NSR:Quay:8250,RUT:ServiceJourney:ee6ee58e46d8abae5c97446e380ec8bf,NSR:Quay:8250,RUT:ServiceJourney:ea004427406ed7e2f2828f92f77983c1,1
NSR:Quay:12446,RUT:ServiceJourney:e044c7b94912731ade0803e6cf744c45,NSR:Quay:12432,RUT:ServiceJourney:16f9578df986ec7c3c50c5f4de91fad0,1
NSR:Quay:10097,RUT:ServiceJourney:e41d6c67d82f08b803e15a6ba73354c4,NSR:Quay:10102,RUT:ServiceJourney:ba4f152cdc1c9732d72f7c02615c49cc,1
NSR:Quay:6816,RUT:ServiceJourney:1809917084441cea5fc229abec333147,NSR:Quay:6813,RUT:ServiceJourney:6602a99695eccc4c06712480becb399f,1
NSR:Quay:25813,RUT:ServiceJourney:08bb9f75061ed64cd33cf87bbc177a0f,NSR:Quay:25813,RUT:ServiceJourney:2ce71c2082cc62245b98d88d1613706c,1
NSR:Quay:10100,RUT:ServiceJourney:4bb59a19820394013d04d608f664f68f,NSR:Quay:10095,RUT:ServiceJourney:3b6ede5fb78d87d506151205100f3c9f,1
NSR:Quay:12580,RUT:ServiceJourney:3f38b3fb9afb01b156972ac9bbbc2a94,NSR:Quay:12580,RUT:ServiceJourney:b15fffdd077d73779f36ef231cb64792,1
NSR:Quay:6813,RUT:ServiceJourney:a6d90f024b13a2a7372fd5acc0563c32,NSR:Quay:6817,RUT:ServiceJourney:2afed63eeef955728b5aa12c96fa5b43,1
NSR:Quay:7786,RUT:ServiceJourney:3ef6b29e47c8fcb4b265f216370e46c1,NSR:Quay:7786,RUT:ServiceJourney:e2dfa9d3fdc88692af49436b03038024,1
NSR:Quay:6812,RUT:ServiceJourney:01e95a59190250c5fdfd876a9864db2b,NSR:Quay:6812,RUT:ServiceJourney:f01ff8e0493a4786c65fd44a3e6b77bf,1
NSR:Quay:12446,RUT:ServiceJourney:f31364daabf918e19b45abcae85e3607,NSR:Quay:12432,RUT:ServiceJourney:ad5a02d2eab5417e717b26977b7fcdee,1
NSR:Quay:10221,RUT:ServiceJourney:b29a54e1f3bab243c70a55d40e81a863,NSR:Quay:10226,RUT:ServiceJourney:4bf9584e48e106b5573ffce0a776b27b,1
NSR:Quay:10102,RUT:ServiceJourney:5a87bd2f555eac02716716f4d387915b,NSR:Quay:10098,RUT:ServiceJourney:7ea2c5b83a81d1b4b1d815080c9e14f1,1
NSR:Quay:6814,RUT:ServiceJourney:bd813a7b7b55dbdb43d3e16023affcb2,NSR:Quay:6812,RUT:ServiceJourney:9a7c9ad8477b3d9a8373e84b925eda2c,1
NSR:Quay:10100,RUT:ServiceJourney:aa0cde123d32d5288c4c5f321ecb0d7c,NSR:Quay:10102,RUT:ServiceJourney:6ca23ca608889ba1194394a7525faaa2,1
NSR:Quay:6816,RUT:ServiceJourney:5a5eca9dd8d8431d4230e8bb554ce8e2,NSR:Quay:6812,RUT:ServiceJourney:6a3a9aca6c4c99469faec306047d3440,1
NSR:Quay:10102,RUT:ServiceJourney:6aa77b7b9e7a7486404b82d2417dc7e8,NSR:Quay:10100,RUT:ServiceJourney:f709d5a6a911b6a123589db3224fdd37,1
NSR:Quay:7787,RUT:ServiceJourney:95d5dac66b1e19d4c81960b8c8de5242,NSR:Quay:7786,RUT:ServiceJourney:f465f39f227ad7b72d2865ecf0900749,1
NSR:Quay:10098,RUT:ServiceJourney:b03c47306316137db493d9b43e004124,NSR:Quay:10102,RUT:ServiceJourney:1d27e6c99739c632ea41c98da8e6d038,1
NSR:Quay:7787,RUT:ServiceJourney:9719b1ed60e120dc5bb592233750b0c1,NSR:Quay:7786,RUT:ServiceJourney:205fe7647cf959fd3829a68658e27e47,1
NSR:Quay:6816,RUT:ServiceJourney:9fb00a4351c336bd8da2870624a2977f,NSR:Quay:6817,RUT:ServiceJourney:eb4348b65f89f1a55cf6b0e739c769f2,1
NSR:Quay:10226,RUT:ServiceJourney:d2e509afc5a2a82aaa7e1c620274bee4,NSR:Quay:10221,RUT:ServiceJourney:664d34669c5e7a3d3155d155a70b4bae,1
NSR:Quay:7786,RUT:ServiceJourney:448dbe334092e34d5b266b0627f2cc18,NSR:Quay:7786,RUT:ServiceJourney:07559341841729647c1dcc187f0159c5,1
NSR:Quay:6816,RUT:ServiceJourney:bbddd07e265159bb6b75f8d5b8169ab7,NSR:Quay:6812,RUT:ServiceJourney:646a7feb203ed2ef713519387fd37389,1
NSR:Quay:6817,RUT:ServiceJourney:e0a8251095eeb2ac25e6fab4190166aa,NSR:Quay:6813,RUT:ServiceJourney:0e747378aca64de02e9471c98daa13ce,1
NSR:Quay:5652,RUT:ServiceJourney:83cc23251c07ca58f704e2ebe0608dff,NSR:Quay:5653,RUT:ServiceJourney:2b32a6638308be1b27b7f050a309d9da,1
NSR:Quay:6812,RUT:ServiceJourney:2bafca25c2af4b69882eba3f1c3cdf6c,NSR:Quay:6816,RUT:ServiceJourney:9e3e035e794cc8673b456be6500b89df,1
NSR:Quay:6813,RUT:ServiceJourney:37245ce2b325e3b0215377cdb3780201,NSR:Quay:6816,RUT:ServiceJourney:97310f0bd9ea61ff51af271c65662370,1
NSR:Quay:26081,RUT:ServiceJourney:ff63fb0ac77ac154a73588cf7a12ef21,NSR:Quay:26081,RUT:ServiceJourney:9cee3d51b7142f1ce7f1113633c3314f,1
NSR:Quay:7786,RUT:ServiceJourney:00446e0024b24b2336a022411dc4256a,NSR:Quay:7786,RUT:ServiceJourney:c78dda784ae2c73f7aff0b36df2e35e0,1
NSR:Quay:25812,RUT:ServiceJourney:9a04beb3771592ec7334b06aafa9b922,NSR:Quay:25812,RUT:ServiceJourney:de33c6058020310da4350f7b1f06a18a,1
NSR:Quay:8252,RUT:ServiceJourney:abd65a6b0de25edb7f8fdfff4a137ef0,NSR:Quay:8250,RUT:ServiceJourney:f6ddb2a1a9eefa61ecb0627f4b3550f6,1
NSR:Quay:5904,RUT:ServiceJourney:b4a161f1d5fe0d5f1d8fcb06ee8ec641,NSR:Quay:5906,RUT:ServiceJourney:fad967c8ac531f01933576d08aeac34e,1
NSR:Quay:9104,RUT:ServiceJourney:98bea6583cebda906d509abbfbd778d5,NSR:Quay:9104,RUT:ServiceJourney:0851ec0771bf2a85c0c4f6938b044f6a,1
NSR:Quay:10100,RUT:ServiceJourney:10ba1e81aec490b21e925f0502d4e294,NSR:Quay:10098,RUT:ServiceJourney:369e18adcf8d4f7f7fd7822c8efe19bb,1
NSR:Quay:10100,RUT:ServiceJourney:52215906df0e0ae5c2210e9046c1000f,NSR:Quay:10102,RUT:ServiceJourney:9f493e2c149122799d850262d6187ea7,1
NSR:Quay:8252,RUT:ServiceJourney:563a38a89664b238249a4394b217402b,NSR:Quay:8252,RUT:ServiceJourney:5132d501f449e86b0518fde17aacc42b,1
NSR:Quay:8913,RUT:ServiceJourney:2ea88df91722c120a203eace06de4bd5,NSR:Quay:8913,RUT:ServiceJourney:c980a0a112073438b1194e6dfca702af,1
NSR:Quay:5653,RUT:ServiceJourney:890a69b73ec4c2f944c997acb0c24ac8,NSR:Quay:5651,RUT:ServiceJourney:8d1182092310d4c83edace476a6692e5,1
NSR:Quay:10098,RUT:ServiceJourney:67076e062b36762fb3f9763053278f5e,NSR:Quay:10100,RUT:ServiceJourney:b035a30a09b87d72fa0e5308f195d5ba,1
NSR:Quay:10226,RUT:ServiceJourney:48a9244c96b15ba092446e15bd769869,NSR:Quay:10222,RUT:ServiceJourney:1644cd6ea3d40841de02c76208d63657,1
NSR:Quay:6814,RUT:ServiceJourney:06b8fec0d806395d6628ab65f4e98dac,NSR:Quay:6817,RUT:ServiceJourney:c09aeced26d5809317ef7f0441901449,1
NSR:Quay:6816,RUT:ServiceJourney:ffd0cb9c2d748ac4106fe26fe1f9f77f,NSR:Quay:6812,RUT:ServiceJourney:6e9ed4a39654759d4cbdb75d6646cfee,1
NSR:Quay:10221,RUT:ServiceJourney:b4302ce75f07cf9761f51b07e9ada5d4,NSR:Quay:10226,RUT:ServiceJourney:d4d89c10448e360232ccfd61edf7ee33,1
NSR:Quay:6813,RUT:ServiceJourney:09c7b5fc958b6190ef854762a3c74593,NSR:Quay:6816,RUT:ServiceJourney:44b69167e15b2456f91532c631fa3c86,1
NSR:Quay:6817,RUT:ServiceJourney:264d7eb6c50ac5331c25bca75a2e8719,NSR:Quay:6813,RUT:ServiceJourney:f818e564b0e0074ec6033994db4260e1,1
NSR:Quay:7786,RUT:ServiceJourney:57049d4d995fadaeb5472d5f59e0fac9,NSR:Quay:7786,RUT:ServiceJourney:98668855aab0856691efb519b215c0b8,1
NSR:Quay:8250,RUT:ServiceJourney:19a9f24df6c7e31c97fc71dd868f0328,NSR:Quay:8252,RUT:ServiceJourney:52039dd0e2b86041c3f5189e775b72c8,1
NSR:Quay:6813,RUT:ServiceJourney:87dc1bcfe2cb368d2c3e04eab443af25,NSR:Quay:6816,RUT:ServiceJourney:24fc664ab974790565e7902a79186475,1
NSR:Quay:12580,RUT:ServiceJourney:d87dd2c78978402a91af9780ff78472c,NSR:Quay:12581,RUT:ServiceJourney:764148217c4c2919be71333db8a7b7d2,1
NSR:Quay:10098,RUT:ServiceJourney:09289d551c81c40025f94ac0b74a53af,NSR:Quay:10097,RUT:ServiceJourney:afdd8da3e1415ed5a50d784eebff47c6,1
NSR:Quay:10097,RUT:ServiceJourney:bd977bbb64c1f9948cf1eb3de996afc3,NSR:Quay:10100,RUT:ServiceJourney:5132d501f449e86b0518fde17aacc42b,1
NSR:Quay:10097,RUT:ServiceJourney:9d2ee022c145da035c40608ce5b9dd61,NSR:Quay:10100,RUT:ServiceJourney:fa0a86b157c22be042285e2686226814,1
NSR:Quay:10221,RUT:ServiceJourney:3c354dc26b1e0ca1454d29878e396340,NSR:Quay:10226,RUT:ServiceJourney:a7b2c39c5af7c56a79e051037ed04b52,1
NSR:Quay:10102,RUT:ServiceJourney:e82a5f17c0f6e0687eb7da3bb692098b,NSR:Quay:10100,RUT:ServiceJourney:333614c930005f312d88268d1b211698,1
NSR:Quay:6813,RUT:ServiceJourney:3966970bc792d4f083d345c96e8e6597,NSR:Quay:6816,RUT:ServiceJourney:0e7fc582a5b163e1be4478193b3a92a4,1
NSR:Quay:10221,RUT:ServiceJourney:22c89b075a34dd232d7d1c1cf41591b2,NSR:Quay:10226,RUT:ServiceJourney:ca31e9a338136d080703679c00962bdf,1
NSR:Quay:10102,RUT:ServiceJourney:1d27e6c99739c632ea41c98da8e6d038,NSR:Quay:10100,RUT:ServiceJourney:0328bfa3508b324fe1c66c9240cc0b2e,1
NSR:Quay:6816,RUT:ServiceJourney:4a25acfd72fa95ecf1ec7d21284aa5d9,NSR:Quay:6813,RUT:ServiceJourney:adbf3ea7d21dd783d4b9e38ccfd949a6,1
NSR:Quay:5653,RUT:ServiceJourney:f4f336ea3fdb63e180e13f9db23a078e,NSR:Quay:5651,RUT:ServiceJourney:35b4633e0ab4c47c5044560c932b3755,1
NSR:Quay:10102,RUT:ServiceJourney:bc67b51b9b39bcd32d9566cc65d637a0,NSR:Quay:10095,RUT:ServiceJourney:445ade12cdbfd1f9527ef60d3eb1619d,1
NSR:Quay:7787,RUT:ServiceJourney:68d1f340ce613ac56ec89f95b4d61ee2,NSR:Quay:7786,RUT:ServiceJourney:4e0b841aba985f56cb71b7c0bb28c494,1
NSR:Quay:10221,RUT:ServiceJourney:8755ad10b7501f8d2f3f228d4e4918cb,NSR:Quay:10226,RUT:ServiceJourney:6c66047dc38a67971cab7c5812f3a7e4,1
